The. Most Astounding Fact. EVER.,1,83,TRUE
The. Most Astounding Fact. EVER.,0,84,FALSE
This Guy Has Gotten More Confessions Out Of People Than The Frickin Pope,1,85,TRUE
Shhh. This Video Has A Bunch Of Secrets.,0,86,FALSE
Love It: An NFL Player Who Genuinely Respects Women,1,87,TRUE
This 2-Time Super Bowl Champ Is Dancing For Women's Rights. Will You Join Him?,0,88,FALSE
The CEO Of The NRA Attacks Himself In The Most Reasonable Super Bowl Ad Of 2013,1,89,TRUE
The NRA's CEO Attacks The NRA's Biggest Fan For Being Unreasonable,0,90,FALSE
"If This Video Makes You Uncomfortable, Then You Make Me Uncomfortable",1,91,TRUE
"If This Video Makes You Uncomfortable, Then You Make Me Uncomfortable",0,92,FALSE
This Is The Only Rational Thing To Do When A Hateful Jerk With A Sign Shows Up On Your Street,1,93,TRUE
This Is The Only Rational Thing To Do When A Hateful Jerk With A Sign Shows Up On Your Street,0,94,FALSE
"If You Watch This And Make It Through With Dry Eyes, Let's Not Be Friends",1,95,TRUE
Aaron Swartz Said 'The Revolution Will Be A/B Tested' To This Woman. He Was Right.,0,96,FALSE
Fox News Haters Will Love This Poll Result. So Will Fox News.,1,97,TRUE
Here's 2012's Most Trusted Media Outlet. And Least Trusted Media Outlet. (They're The Same.),0,98,FALSE
"Americans Are Better Than Any Other Country At This One, Totally F*cked Up Thing",1,99,TRUE
Are You Genetically Predisposed To Going To Prison?,0,100,FALSE
How Would A Lobbyist Describe His Job To A Child?,1,101,TRUE
How Would A Lobbyist Describe His Job To A Child?,0,102,FALSE
CNN Pundit Politely Tells Anti-Gay Interview Guest That He Is An Idiot,1,103,TRUE
Don't Let Gays In Boy Scouts!' Says A Man Who Knows Nothing About The Boy Scouts,0,104,FALSE
Can You Guess What Happens 34 Times A Day In America?,1,105,TRUE
This Life-Changing Event Happens To 34 Americans Every Day. Can You Guess What It Is?,0,106,FALSE
"WTF New York? No One Should Ever, EVER Make Art Like This.",1,107,TRUE
Here Is Some Art That You Won't Want Life To Imitate,0,108,FALSE
"Forget Crop Circles, The U.S. Military Does Even Weirder Stuff In The Middle Of Nowhere",1,109,TRUE
These Cool-Looking Things DEFINITELY Don't Call To Mind A Hellish War The U.S. Wages With Robots,0,110,FALSE
Mark Zuckerberg Wants To Hire You. You Just Have To Learn This One Thing.,1,111,TRUE
How Kids Can Convince Their Parents That They Should Spend More Time In Front Of The Computer,0,112,FALSE
"See The Teacher’s Resignation Video That 280,000 People Have Already Watched",1,113,TRUE
"With A Videotaped Resignation, This Teacher Angrily Busts An Already Busted Educational System",0,114,FALSE
This School Totally Understands The Difference Between Learning And Education,1,115,TRUE
Would You Let These Guys Design A School?,0,116,FALSE
Just One More Very Good Reason To Raise The Minimum Wage,1,117,TRUE
"In A Fight Between Minimum Wage And The Glass Ceiling, Everyone Loses",0,118,FALSE
"An Unemployed Teen Walks 10 Miles To A Job Interview, But Gets Hired Before He Gets There",1,119,TRUE
A Determined Teen Walks 10 Miles In The Snow To A job Interview. The Result Is Incredible.,0,120,FALSE
Dumbledore Is Gay. Harry Potter Has This To Say.,1,121,TRUE
"First He Was Harry Potter, Now He's Helping To End Teen Suicide",0,122,FALSE
Watch A Lesbian Attack The Word 'Gay',1,123,TRUE
"Acceptance And Tolerance Are 2 Different Things. One Changes The World, The Other Just Rots There.",0,124,FALSE
I Can’t Believe This Is From A Television Show,1,125,TRUE
Why You Should Treat Everyone Like Your Mother,0,126,FALSE
15-Year-Old Bypasses The Awkward Teen Phase And Skips Straight To Genius,1,127,TRUE
Just…Wow…Wow…Wow! Did I Say Wow Already?,0,128,FALSE
¿Cómo Se Dice ‘Nada’ En Español?,1,129,TRUE
"En Vez De ‘Sí Se Puede,’ Ya Es ‘Sí Se Shhhhhhhhh’?",0,130,FALSE
Watch A Smart Guy Stump A Religious Bigot With Her Own Religion,1,131,TRUE
Believe Homosexuality's An Abomination? Do I Ever Have A Daughter To Sell Into Slavery For You!,0,132,FALSE
How To Disarm A Tea Partier With Nothing But Words,1,133,TRUE
I Had More Inclusive Tea Parties Than This When I Was In My Terrible 2’s,0,134,FALSE
A Woman Who Struggles To Speak Tells You A Story That’ll Rock Your World,1,135,TRUE
The Best ‘First Time’ Story You’ll Ever Hear.,0,136,FALSE
"What 99.5% Of people In America Will Never Experience, Despite The Hype",1,137,TRUE
"By The Time You’re 18 In America You Would Have Seen 200,000 Murders",0,138,FALSE
There's A New Pope? YAY! He Said Something Awful? BOO!,1,139,TRUE
"Say What You Will About The New Pope, He Sure Doesn't Seem To Be A Fan Of Equality",0,140,FALSE
"Every Time A Politician Tries To Defund Planned Parenthood, I Think Of This Brave Woman",1,141,TRUE
This Brave Woman Has More Than Two Things To Get Off Her Chest,0,142,FALSE
The Crazy Reason Fewer Americans Are Adopting,1,143,TRUE
Why Is This A Political Story? I Just See Beautiful Kids.,0,144,FALSE
"BOOM, ROASTED: Here's Why You Don't Ask A Feminist To Hawk Your Sexist Product",1,145,TRUE
"BOOM, ROASTED: Here's Why You Don't Ask A Feminist To Hawk Your Sexist Product",0,146,FALSE
Why Homophobia Is Not An Acceptable Life Choice,1,147,TRUE
What Kind Of World Does Homophobia Create?,0,148,FALSE
Teachers Aren't The Problem. They Are The Solution. And So Are You.,1,149,TRUE
You Can Blame Teachers. You Can Blame Parents. You Can Blame Students. OR You Could Fix Things.,0,150,FALSE
"I Expect This Kind Of Logic From My 4 Year Old, But From A Senator? Not So Much.",1,151,TRUE
Senator Uses 2nd Grade Logic To Defend Not Doing Anything About Climate Change And Gets A Time Out,0,152,FALSE
This NBA Star Got Really Angry When 2 Lesbians Got Married. He Had A Good Reason Though.,1,153,TRUE
You Will Not Believe What This NBA Star Had To Say About Lesbians,0,154,FALSE
"If You Think Twilight Was An Awesome Movie, Please Never Click This",1,155,TRUE
"WANTED: Angsty, Mentally Abusive, Controlling, Sexist Teen Vampire For Long Stakes On The Beach ",0,156,FALSE
The Most Powerful Photo Of Martin Luther King Jr. I've Ever Seen,1,157,TRUE
The Most Powerful Memories Of Martin Luther King Jr.,0,158,FALSE
Gabby Giffords Says More In Her Struggle With 72 Words Than Most People Do In A Lifetime,1,159,TRUE
Gabby Giffords Returns To Congress To Say 72 Incredibly Moving And Powerful Words,0,160,FALSE
"This Guy Endured An Incredible Trauma. Now, At 90, He's Thriving. Here's His Secret.",1,161,TRUE
Meet One Of The Most Incredible 90-Year Olds Living Today,0,162,FALSE
The Most Ingenious Way To Come Out To Your Parents In The History Of The Universe,1,163,TRUE
The Most Inventive Way To Come Out To Your Parents In The History Of The Universe,0,164,FALSE
What Would Cause A Group Of 8-Year-Olds To Riot?,1,165,TRUE
Why Do Our Children Have To Fight Our Battles? Because We're Not Doing It.,0,166,FALSE
The Odds Say That Some Guys In The NFL Are Gay. Here's One Of Them.,1,167,TRUE
"That Guy Who Just Intercepted That Pass? Yeah, He's Gay.",0,168,FALSE
Imagine Wanting To Kill Everything That Lives In The Ocean. Now That Dream Is A Reality.,1,169,TRUE
What Kind Of Animal Is 10% Tuna?,0,170,FALSE
"If Conservatives Knew The Truth About Ronald Reagan, They Probably Wouldn't Invoke His Name So Much",1,171,TRUE
"So Ronald Reagan, Gerald Ford And Jimmy Carter Walk Into An NRA Bar...",0,172,FALSE
This Is Not An Acceptable Solution To Child Abuse,1,173,TRUE
I Don't Think Toy Soldiers Are Going To Cut It,0,174,FALSE
CHART: Why Nearly Half Of Today's Kids Won't Be Able To Look At Their Parents' Wedding Photos,1,175,TRUE
CHART: What Conservatives Wish Liberals Understood About The American Family,0,176,FALSE
Valentine's Day Has Gone From Murder And Violence To Chocolates And Spending,1,177,TRUE
Animal Sacrifice? Hitting Women With Pieces Of The Dead Animal? The OLD Valentine's Day Sucks!,0,178,FALSE
This Woman's Eyes Burn When She Drinks Water. Which Would Be Weird If Not For–,1,179,TRUE
"Would You Let Your Kids Drink This? Apparently, A Governor Is Game To Consider It.",0,180,FALSE
This Is What A Video Looks Like When Thousands Of People Make It Together,1,181,TRUE
"Videos Are Hard To Make. Unless 10,000 People Help You Out.",0,182,FALSE
This Is What Happens When We Kill Without Caring,1,183,TRUE
How Drone Strikes Create More Terrorists Than They Kill,0,184,FALSE
The Military Budget Has Just Shot The Science Budget In The Head,1,185,TRUE
I Wish The Government At Least PRETENDED To Care About Something Other Than Military Spending,0,186,FALSE
The End Of The Nature Vs. Nurture Debate,1,187,TRUE
"If You're Reading This Sentence Right Now, You Probably Won The Lottery Of Life",0,188,FALSE
Here's The Chart That Most Republicans DON'T Want You To See,1,189,TRUE
"Hey There, GOP - You Look Mighty Uncomfortable On That Fence",0,190,FALSE
You Won't Believe What This Cop Did When The Cameras Weren't Rolling,1,191,TRUE
"This Guy Had 99 Problems, But Then A Cop Gave Him A 100",0,192,FALSE
"Meet One Of The 11,000,000 People Who Might Make You Uncomfortable, But Really Shouldn't",1,193,TRUE
This Is One Of The Most Patriotic Videos About Being An American I've Ever Seen. Even If He's Not American.,0,194,FALSE
Colin Powell's Quote About Gay Marriage Is Chock-Full Of Common Sense And Decency,1,195,TRUE
Former Member Of The Bush Administration Comes Down On The Right Side Of History,0,196,FALSE
Caught On Tape: Our Planet Is Literally Falling Apart,1,197,TRUE
What Made This Glacier Retreat More In 10 Years Than It Did In A Century?,0,198,FALSE
Possibly The Worst Thing That Can Be Done To A Child,1,199,TRUE
The Lifeless Body Is A Metaphor,0,200,FALSE
The Future Of Humanity Relies On Women Doing This,1,201,TRUE
WTF: Women Are 50% Of The Population But They're Only 20% In The Computer Lab?,0,202,FALSE
"Afghanistan In The 1960s. Prepare To Be Very, Very Surprised.",1,203,TRUE
The Afghanistan That We Know Today Looks NOTHING Like The Afghanistan From The 1960s,0,204,FALSE
This Is Why Women Have The Right To Complain About Their Paycheck,1,205,TRUE
This Is Why Women Have The Right To Complain About Their Paycheck,0,206,FALSE
The Google Maps Revelation That Is Blowing My Mind,1,207,TRUE
The Google Maps Version Of Journalism. It's Pretty Awesome.,0,208,FALSE
Exactly How Gay Is Your State?,1,209,TRUE
Exactly How Gay Is Your State?,0,210,FALSE
"Dick Cheney, Laura Bush, and Colin Powell Just Hopped In Bed With Barack Obama",1,211,TRUE
Is This An Ad Featuring Democrats And Republicans Agreeing On Something Super Important?,0,212,FALSE
Watch 1 Of The Best TV Shows Ever Give Liberals Their Swagger Back,1,213,TRUE
Return Of The L Word,0,214,FALSE
9 Of 10 People Who Go Here Die. Some Of Them Shouldn't Have Gone In The First Place.,1,215,TRUE
How Many Governors Have Killed An Innocent Man? The Answer May Surprise You.,0,216,FALSE
10 Amazing Honeymoon Spots That May Not Last As Long As Your Marriage,1,217,TRUE
10 Amazing Honeymoon Spots That May Not Last As Long As The Average Marriage,0,218,FALSE
The Map That Shows Where It's Cool To Be Who You Are,1,219,TRUE
The Map That Shows Where It's Cool To Be Who You Are,0,220,FALSE
"This Is How The U.S. Would Look, If It Turned All Its Money Into Land ",1,221,TRUE
Why Playing Real Life Monopoly Is More Like A Game Of 'Sorry!’,0,222,FALSE
I Thought God Hated Women Until I Saw This.,1,223,TRUE
God Is On The Phone. She Doesn't Sound Happy.,0,224,FALSE
Why Would Anyone Want To Put George Takei In A Prison Camp?,1,225,TRUE
Remember That One Time The U.S. Military Put George Takei In A Prison Camp Because Of His Race?,0,226,FALSE
Why Is CNN Getting Rid Of Its Best Journalist?,1,227,TRUE
You Know That One Actual Journalist CNN Has? They're Letting Her Go.,0,228,FALSE
How To Take Down A Little Word With A Lot Of Power,1,229,TRUE
Why Everybody Should Have A Personal Jihad,0,230,FALSE
Trayvon Martin Died Exactly 1 Year Ago. What Do We Have To Show For It?,1,231,TRUE
"It Doesn't Really Feel Like A Year, Does It?",0,232,FALSE
We're Shelling Out $83 Billion A Year For This?,1,233,TRUE
"If Big Banks Are So Indispensable, Why Can't They Make Money On Their Own? ",0,234,FALSE
Are You Falling For The Biggest Trick Designed To Get Your Cash?,1,235,TRUE
"Introducing ‘50 Shades Of Green’, In Which Powerful Corporations Have Their Way With The Environment",0,236,FALSE
America's Old Nemesis Rears Its Ugly Head,1,237,TRUE
"When People Are Hungry, They Die. Can We Get 50 Million Americans Off Death Row, Please?",0,238,FALSE
What Would It Take For You To Never Use A Plastic Bottle Again?,1,239,TRUE
Hopefully This Video Won't Make Any Sense In The Future — Not That It Makes Much Sense Now,0,240,FALSE
A Politician Attacks Gay People Using Pretend Science. Real Science Corrects HIm.,1,241,TRUE
The Internet Hereby Welcomes The Latest Politician To Attack Gay People To Factcheckistan,0,242,FALSE
These Gay Dads Wanted To Give A Speech On Marriage Equality And What They Got Instead Was Hilarious,1,243,TRUE
The One Time I'm OK With A Heckler Ruining A Speech Advocating Marriage Equality,0,244,FALSE
This Gay Mormon Spent 1 Year Recording His Friends Reacting To Him Coming Out. How'd It Go?,1,245,TRUE
This Guy Is Mormon. He's Also Gay. How Will His Friends And Family React When He Tells Them?,0,246,FALSE
"Just This Once, Money Actually Is The Answer",1,247,TRUE
"Don't Worry, The Good Guys Get Super PACs Too",0,248,FALSE
Bill Nye Is Willing To Make A Deal With People Who Don't Believe In Evolution,1,249,TRUE
Bill Nye Isn't Worried About People Who Don't Believe In Evolution. He's Worried About Their Kids.,0,250,FALSE
One Of The Most Racist Things A Supreme Court Justice Has Ever Said,1,251,TRUE
The One Where A Supreme Court Justice Acts Like An Internet Troll,0,252,FALSE
These Are Some Of The Toughest (But Important) Photos I’ve Seen This Week,1,253,TRUE
These Wolves Are About To Find Out What Happened To The Dodo Bird,0,254,FALSE
This Is What Happens To Straight Kids When Gay Parents Get Married?,1,255,TRUE
You Will Not Believe What I Heard Gay Marriage Is Going To Do To Straight People,0,256,FALSE
Two Abortion Protesters Decided To Yell At This Guy's Wife. They Probably Shouldn't Have Done That.,1,257,TRUE
Emotional Husband’s Powerful Confrontation With Abortion Protestors,0,258,FALSE
Methinks The Anti-Gay Politician Doth Protest Too Much,1,259,TRUE
Why Does It Take A Scandal To Get People To Be Who They Are?,0,260,FALSE
Someone Wants To Tell You You’re Beautiful. Let Them!,1,261,TRUE
Join The Movement That Thinks You’re Beautiful,0,262,FALSE
Why The U.S. Healthcare System Makes Even Less Sense Than You Thought,1,263,TRUE
Ever Wonder How Those Exorbitantly High Healthcare Costs Get So Exorbitant To Begin With?,0,264,FALSE
How Poor People Became The McDonald’s Hamburger Meat Of The American Economy,1,265,TRUE
"Remember The Military Industrial Complex? It Grew A Newer, Creepier Head, And It's Coming For You.",0,266,FALSE
"Gross, Is That Blood? Nah, It's Just Paint. THAT'S Blood.",1,267,TRUE
Remember That Time We Got Shot With Tear Gas? I Painted It.,0,268,FALSE
One Man Destroys The Need For Paper Money In A Single Interview,1,269,TRUE
Find Out Why You're Worth At Least $100 An Hour,0,270,FALSE
This Is What Happens When A Journalist Forces A Banker To Actually Answer A Question,1,271,TRUE
Irish Journalist Goes Old School On An Evasive Banker,0,272,FALSE
Here’s The Ad That Muslims Across America Wish You Would See,1,273,TRUE
A Bunch Of People Decided To Fight Hate With Beautiful Art,0,274,FALSE
The Unbelievable Loophole In U.S. Child Labor Law,1,275,TRUE
Meet The Kids Whom U.S. Child Labor Laws Failed To Protect,0,276,FALSE
Which Current War Has The United States Been Losing Since The 1970s?,1,277,TRUE
Drug War Update: The Drugs Won,0,278,FALSE
This Really Offends Me About Child Offenders,1,279,TRUE
"Where Will These 2,570 Kids All Spend Their 50th Birthday?",0,280,FALSE
What Happens When You Suddenly Identify With The Unpopular Kid At The Back Of The Class? This.,1,281,TRUE
Watch The Unpopular Kid At The Back Of The Class Become Poetry,0,282,FALSE
You Call It Food. I Call It Poison.,1,283,TRUE
Why Powdered Doughnuts Are The New Crack Cocaine,0,284,FALSE
MUST WATCH: A Politician Loses It And Restores My Faith In Humanity,1,285,TRUE
A Politician Asks For Forgiveness And Genuinely Means It,0,286,FALSE
Does The Label On The Left Confuse You? Here’s Why.,1,287,TRUE
What If Our Food Labels Didn’t Confuse The Heck Out Of Us?,0,288,FALSE
Here’s Why We All Really Need To Be Tipping At Least 20%,1,289,TRUE
Would You Work This Hard For $5 An Hour? Plus Tips?,0,290,FALSE
Here’s One Way To Humiliate A Bunch Of Bigots. And It’s Hilarious.,1,291,TRUE
The Time Talk Radio Turned On It’s Racist Listeners. And It Was Amazing.,0,292,FALSE
The Crazy-High Cost Of Being A Working Parent,1,293,TRUE
20 States Where A Year Of Child Care Costs More Than A Year Of College,0,294,FALSE
Half Of All The World’s Diseases Come From This One Substance That You Definitely Ingested Today,1,295,TRUE
The Guy Behind The Segway Has Invented Something New. And It’s Way Cooler Than A Scooter.,0,296,FALSE
Meet A Woman Who'll Make You Furious That She Calls Herself An American,1,297,TRUE
Meet The Woman Who Gave Mitt Romney His Stance On Immigration,0,298,FALSE
"If You Think 1 Canadian Dude Is Actually 180,000 Hispanic People, You Might Be Kinda Sorta Racist",1,299,TRUE
Why Martin Luther King Jr. Would Still Be Fighting For Voting Rights If He Were Alive Today,0,300,FALSE
The Schoolhouse Rock Parody That Is Equal Parts Painfully Accurate And Funny,1,301,TRUE
"Learning About The Government Is Too Depressing For Kids, Even When It Looks Like This",0,302,FALSE
You Won't Believe What Saved The Lives Of 11 Children In 11 Seconds In Sandy Hook,1,303,TRUE
"11 Kids, 11 Seconds, And 1 Mind Blowing Hopeful Fact About The Sandy Hook Tragedy",0,304,FALSE
Think This Actress Is Just Another Pretty Face? HAH! So Wrong.,1,305,TRUE
I Wish More Celebrities Were This Open And Honest About Feminism,0,306,FALSE
"There's Something Rotten In Your Fridge, But It's Made Of Plastic",1,307,TRUE
It's Not Easy To Live Sustainably. It IS Easy To Just Do This ONE Thing.,0,308,FALSE
Just One More Sad Example Of What Kind Of Non-News 24 Hour News Networks Consider 'Newsworthy',1,309,TRUE
OF COURSE The Media Stopped Covering The Sequester As Soon As It Started To Really Matter,0,310,FALSE
I Bet This Man Has Embarrassed A Few Police Officers Who Have Tried To Arrest Him,1,311,TRUE
The Professor Of Dirt Is About To Prove Just How Dirty Your City Is,0,312,FALSE
Remember Those Troubled Kids In School? Turns Out They Weren't Actually Troubled.,1,313,TRUE
Teamwork And Leadership Are Overrated — There Is Definitely An 'I' In 'Team',0,314,FALSE
The Man In The Sweater Who Never Mentioned The Most Important Thing In His Life,1,315,TRUE
Is It Possible To Teach Morality Without Talking Religion? Everyone's Favorite Minister Thought So.,0,316,FALSE
You Haven't Been Allowed To Hear This American's Voice For Almost 3 Years; Here's What He Has To Say,1,317,TRUE
Meet The Nobel Peace Prize Nominee Who Has Been Jailed Without A Trial For Years — In The U.S.?!,0,318,FALSE
Watch A Feminist Senator Teach A U.S. General How To Do His Damn Job,1,319,TRUE
Watch A US Senator Slap Some Sense Into The US Military,0,320,FALSE
A Grandstanding Senator Decided To Tell A Cop How To Do His Job. Big Mistake.,1,321,TRUE
Grandstanding Senator's NRA Talking Points No Match For Actual Law Enforcement Experience,0,322,FALSE
"Bully Calls News Anchor Fat, News Anchor Destroys Him On Live TV",1,323,TRUE
"Bully Calls News Anchor Fat, News Anchor Destroys Him On Live TV",0,324,FALSE
WINNER: The Most Depressingly Dumb Book Cover of 2013!,1,325,TRUE
"Sexy, Sexy, Sex: Now Coming To Classic Literature Near You",0,326,FALSE
The Taliban Just Got Owned By A 15-Year-Old Girl,1,327,TRUE
The Taliban Tried To Silence This 15-Year-Old Girl By Shooting Her In The Head. It Didn't Work.,0,328,FALSE
The Straight Woman's Worst Nightmare Just Got Real Lesbiany,1,329,TRUE
The Scary Thing About Lesbians,0,330,FALSE
It's Disgusting What People Consider Beautiful Nowadays,1,331,TRUE
Killing An Elephant To Make A Trinket Is Beyond Stupid,0,332,FALSE
This Future Map Of The United States Is Way Cooler Than Any Current Map Of The United States,1,333,TRUE
MAP: This Is What Americans Look Like On Speed,0,334,FALSE
What Would Happen If The U.S. Eliminated The Penny? Let's Ask A Country That Actually Did.,1,335,TRUE
Why Is Canada Deliberately Getting Rid Of Good Luck?,0,336,FALSE
WATCH: That Awkward Moment When Anti-Immigrant Protesters Realize They're Illegal Too,1,337,TRUE
That Awkward Moment When Anti-Immigrant Protesters Realize They're Illegal Too,0,338,FALSE
This Is The Most Depressing Version Of Google Maps I’ve Ever Seen,1,339,TRUE
MAP: What Does Income Inequality Look Like In Your City?,0,340,FALSE
This Renewable Energy Idea Is So Obvious I Smacked My Face,1,341,TRUE
Is This Alt Energy Generator Too Close To A Human Hamster Wheel?,0,342,FALSE
1 In 3 Women Need You To Watch This.  The Other 2 In 3 Women Would Prefer You To Watch It Too.,1,343,TRUE
A World Leader Would Like You To Do Something Other Than Celebrate Valentine's Day This Year,0,344,FALSE
"If You Watch One Moment From The State Of The Union, Make It This One",1,345,TRUE
"Like The President Said, They Deserve A Vote",0,346,FALSE
"If You’re Afraid Of The Unknown, You’ve Already Lost",1,347,TRUE
Are You Curious Enough To Eat A Worm?,0,348,FALSE
The Cutest Way EVER To Tell Someone They Should Be Ashamed Of Having Sexual Organs,1,349,TRUE
"Playtex Runs Ads Targeting Middle School Boys, Because, Ya Know, Dudes Need Tampons?",0,350,FALSE
There's Some Things About Women That I Didn't Think I'd Want To Know. This Is One Of Them.,1,351,TRUE
